issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,duplicate_findings,fetch_error,page_title
51,California,https://ca.gov/,https://www.ca.gov/,200,true,true,8815,true,922,74,0,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78,,true,642,0,11,44,,,true,2060,25,15,10,18,0,aria_complementary_labelled;element_attribute_deprecated;element_tabbable_visible;figure_label_exists;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,true,92,0,0,0,0,0,,,74,,California State Portal | CA.gov
51,California,https://ca.gov/website-accessibility-certification.html,https://www.ca.gov/website-accessibility-certification.html,200,true,true,6119,true,569,44,0,51,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,392,0,0,44,,,true,1287,12,8,4,10,0,aria_complementary_labelled;element_attribute_deprecated;element_tabbable_visible;style_color_misuse;style_highcontrast_visible;style_viewport_resizable;text_block_heading,,true,92,0,0,0,0,0,,,41,,Web Accessibility Certification | CA.gov
51,California,https://ca.gov/legal/accessibility/,https://www.ca.gov/legal/accessibility/,200,true,true,6015,true,882,62,0,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,571,0,0,44,,,true,1781,12,9,3,10,0,aria_complementary_labelled;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;style_color_misuse;style_highcontrast_visible;style_viewport_resizable;text_block_heading;text_sensory_misuse,,true,92,0,0,0,0,0,,,58,,Accessibility | CA.gov
51,California,https://ca.gov/services/,https://www.ca.gov/services/,200,true,true,5679,true,778,74,7,50,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78,,true,570,1,4,44,landmark-unique,,true,1763,17,14,3,10,0,aria_complementary_labelled;aria_landmark_name_unique;element_attribute_deprecated;element_tabbable_visible;style_background_decorative;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;text_block_heading,,true,92,0,0,0,0,0,,,67,,Services | CA.gov
51,California,https://ca.gov/contact/,https://www.ca.gov/contact/,200,true,true,7599,true,504,44,6,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,377,0,3,44,,,true,1189,11,8,3,9,0,aria_complementary_labelled;element_attribute_deprecated;element_tabbable_visible;style_background_decorative;style_color_misuse;style_highcontrast_visible;style_viewport_resizable;text_block_heading,,true,92,0,0,0,0,0,,,40,,Contact | CA.gov
51,California,https://ca.gov/support/,https://www.ca.gov/support/,200,true,true,6348,true,781,58,6,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,550,0,3,43,,,true,1990,21,16,5,19,0,aria_complementary_labelled;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;style_background_decorative;style_color_misuse;style_highcontrast_visible;style_viewport_resizable;text_block_heading;text_sensory_misuse,,true,92,0,0,0,0,0,,,55,,Get help | CA.gov
51,California,https://ca.gov/about/about-this-website/,https://www.ca.gov/about/about-this-website/,200,true,true,5477,true,513,40,0,50,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,375,0,0,44,,,true,1153,10,7,3,8,0,aria_complementary_labelled;element_attribute_deprecated;element_tabbable_visible;style_color_misuse;style_highcontrast_visible;style_viewport_resizable;text_block_heading,,true,92,0,0,0,0,0,,,36,,About this website | CA.gov
51,California,https://ca.gov/about/sitemap/,https://www.ca.gov/about/sitemap/,200,true,true,5481,true,674,98,6,51,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,534,0,3,45,,,true,1720,11,8,3,9,0,aria_complementary_labelled;element_attribute_deprecated;element_tabbable_visible;style_background_decorative;style_color_misuse;style_highcontrast_visible;style_viewport_resizable;text_block_heading,,true,92,0,0,0,0,0,,,94,,Sitemap | CA.gov
51,California,https://ca.gov/departments/176/services/52/,https://www.ca.gov/departments/176/services/52/,200,true,true,6142,true,729,78,0,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,508,0,0,44,,,true,1738,13,10,3,11,0,aria_complementary_labelled;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;style_color_misuse;style_highcontrast_visible;style_viewport_resizable;text_block_heading,,true,92,0,0,0,0,0,,,73,,Apply for Birth Certificate | CA.gov
51,California,https://ca.gov/departments/193/services/15/,https://www.ca.gov/departments/193/services/15/,200,true,true,5846,true,651,57,0,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,469,0,0,44,,,true,1567,12,9,3,10,0,aria_complementary_labelled;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;style_color_misuse;style_highcontrast_visible;style_viewport_resizable;text_block_heading,,true,92,0,0,0,0,0,,,52,,Traffic tickets | CA.gov
51,California,https://ca.gov/departments/220/services/1194/,https://www.ca.gov/departments/220/services/1194/,200,true,true,6556,true,775,95,0,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,533,0,0,44,,,true,1798,10,7,3,8,0,aria_complementary_labelled;element_attribute_deprecated;element_tabbable_visible;style_color_misuse;style_highcontrast_visible;style_viewport_resizable;text_block_heading,,true,92,0,0,0,0,0,,,90,,Apply for a REAL ID/DL | CA.gov
51,California,https://ca.gov/departments/236/services/33/,https://www.ca.gov/departments/236/services/33/,200,true,true,5623,true,639,69,1,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,424,0,0,45,,,true,1447,14,11,3,12,0,aria_complementary_labelled;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;style_color_misuse;style_highcontrast_visible;style_viewport_resizable;text_block_heading,,true,92,0,0,0,0,0,,,64,,Check your refund status | CA.gov
51,California,https://ca.gov/departments/287/services/25/,https://www.ca.gov/departments/287/services/25/,200,true,true,6045,true,646,57,0,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,429,0,0,44,,,true,1625,12,9,3,10,0,aria_complementary_labelled;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;style_color_misuse;style_highcontrast_visible;style_viewport_resizable;text_block_heading,,true,92,0,0,0,0,0,,,52,,"Register for Permits, Licenses, or Accounts | CA.gov"
51,California,https://ca.gov/departments/287/services/26/,https://www.ca.gov/departments/287/services/26/,200,true,true,6063,true,647,58,0,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,467,0,0,44,,,true,1577,11,8,3,9,0,aria_complementary_labelled;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;style_color_misuse;style_highcontrast_visible;style_viewport_resizable;text_block_heading,,true,85,7,7,0,0,0,adaptable/listitem-parent,,53,,Apply for a Seller's Permit | CA.gov
51,California,https://ca.gov/support/technical-help/,https://www.ca.gov/support/technical-help/,200,true,true,5228,true,571,41,6,50,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,382,0,3,44,,,true,1236,13,9,4,11,0,aria_complementary_labelled;element_attribute_deprecated;element_tabbable_visible;style_background_decorative;style_color_misuse;style_highcontrast_visible;style_viewport_resizable;text_block_heading;text_sensory_misuse,,true,92,0,0,0,0,0,,,38,,Technical help | CA.gov
51,California,https://ca.gov/about-california/,https://www.ca.gov/about-california/,200,true,true,7358,true,1035,69,14,51,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,722,0,10,44,,,true,2224,21,13,8,16,0,aria_complementary_labelled;element_attribute_deprecated;element_tabbable_visible;figure_label_exists;style_background_decorative;style_color_misuse;style_highcontrast_visible;style_viewport_resizable;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,true,92,0,0,0,0,0,,,66,,About California | CA.gov
51,California,https://ca.gov/departments/,https://www.ca.gov/departments/,200,true,true,5867,true,615,54,7,51,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78,,true,439,0,4,44,,,true,1451,17,14,3,10,0,aria_complementary_labelled;aria_landmark_name_unique;element_attribute_deprecated;element_tabbable_visible;style_background_decorative;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;text_block_heading,,true,92,0,0,0,0,0,,,48,,Departments | CA.gov
51,California,https://ca.gov/topics/,https://www.ca.gov/topics/,200,true,true,6176,true,703,69,9,50,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66,,true,481,0,25,44,,,true,1622,17,14,3,10,0,aria_complementary_labelled;aria_landmark_name_unique;element_attribute_deprecated;element_tabbable_visible;style_background_decorative;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;text_block_heading,,true,92,0,0,0,0,0,,,63,,Topics | CA.gov
51,California,https://ca.gov/translate/,https://www.ca.gov/translate/,200,true,true,6275,true,535,38,6,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,354,0,3,45,,,true,2744,13,10,3,10,0,aria_complementary_labelled;element_attribute_deprecated;element_tabbable_visible;style_background_decorative;style_color_misuse;style_highcontrast_visible;style_viewport_resizable;svg_graphics_labelled;text_block_heading,,true,92,0,0,0,0,0,,,34,,Translate this website | CA.gov
51,California,https://ca.gov/legal/conditions-of-use/,https://www.ca.gov/legal/conditions-of-use/,200,true,true,5978,true,936,68,0,50,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,566,0,0,44,,,true,1684,13,8,5,11,0,aria_complementary_labelled;element_attribute_deprecated;element_tabbable_visible;style_color_misuse;style_highcontrast_visible;style_viewport_resizable;text_block_heading;text_sensory_misuse,,true,92,0,0,0,0,0,,,66,,Conditions of use | CA.gov
51,California,https://ca.gov/legal/privacy-policy/,https://www.ca.gov/legal/privacy-policy/,200,true,true,5447,true,739,40,0,50,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,469,0,0,44,,,true,1395,15,9,6,13,0,aria_complementary_labelled;element_attribute_deprecated;element_tabbable_visible;style_color_misuse;style_highcontrast_visible;style_viewport_resizable;text_block_heading;text_sensory_misuse,,true,92,0,0,0,0,0,,,39,,Privacy policy | CA.gov
51,California,https://ca.gov/topics/assistance/,https://www.ca.gov/topics/assistance/,200,true,true,11812,true,3315,193,1,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r40;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66,,true,2140,2,0,40,aria-allowed-role;landmark-unique,,true,6311,120,50,70,94,0,aria_attribute_required;aria_complementary_labelled;aria_landmark_name_unique;aria_region_labelled;aria_role_valid;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;fieldset_label_valid;figure_label_exists;input_label_exists;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;target_spacing_sufficient;text_block_heading;text_quoted_correctly,,true,91,1,1,0,0,0,aria/aria-allowed-role,,253,,Assistance and social programs | CA.gov
51,California,https://ca.gov/topics/businesses/,https://www.ca.gov/topics/businesses/,200,true,true,9936,true,2334,145,1,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r40;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66,,true,1547,2,0,40,aria-allowed-role;landmark-unique,,true,4637,92,46,46,66,0,aria_attribute_required;aria_complementary_labelled;aria_landmark_name_unique;aria_region_labelled;aria_role_valid;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;fieldset_label_valid;figure_label_exists;input_label_exists;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;target_spacing_sufficient;text_block_heading,,true,91,1,1,0,0,0,aria/aria-allowed-role,,181,,Businesses | CA.gov
51,California,https://ca.gov/topics/disaster-recovery/,https://www.ca.gov/topics/disaster-recovery/,200,true,true,7074,true,1313,134,1,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,846,2,2,42,aria-required-children;landmark-unique,,true,2810,26,19,7,11,0,aria_child_valid;aria_complementary_labelled;aria_id_unique;aria_landmark_name_unique;aria_role_redundant;element_attribute_deprecated;element_tabbable_visible;style_background_decorative;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;text_block_heading,,true,91,1,1,0,0,0,adaptable/list-children,,132,,Disaster recovery | CA.gov
51,California,https://ca.gov/topics/dmv-auto/,https://www.ca.gov/topics/dmv-auto/,200,true,true,9184,true,1964,128,3,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r40;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66,,true,1334,2,0,40,aria-allowed-role;landmark-unique,,true,4077,87,50,37,60,0,aria_attribute_required;aria_complementary_labelled;aria_landmark_name_unique;aria_region_labelled;aria_role_valid;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;fieldset_label_valid;figure_label_exists;input_label_exists;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;target_spacing_sufficient;text_block_heading;text_sensory_misuse,,true,91,1,1,0,0,0,aria/aria-allowed-role,,155,,DMV/Auto | CA.gov
51,California,https://ca.gov/topics/jobs/,https://www.ca.gov/topics/jobs/,200,true,true,8602,true,2170,138,1,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r40;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66,,true,1356,2,0,41,aria-allowed-role;landmark-unique,,true,4438,92,50,42,64,0,aria_attribute_required;aria_complementary_labelled;aria_landmark_name_unique;aria_region_labelled;aria_role_valid;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;fieldset_label_valid;figure_label_exists;input_label_exists;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;target_spacing_sufficient;text_block_heading,,true,91,1,1,0,0,0,aria/aria-allowed-role,,170,,Jobs and unemployment | CA.gov
51,California,https://ca.gov/topics/personal-records/,https://www.ca.gov/topics/personal-records/,200,true,true,8554,true,1936,126,1,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r40;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66,,true,1311,2,0,40,aria-allowed-role;landmark-unique,,true,4037,87,51,36,60,0,aria_attribute_required;aria_complementary_labelled;aria_landmark_name_unique;aria_region_labelled;aria_role_valid;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;fieldset_label_valid;figure_label_exists;input_label_exists;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;target_spacing_sufficient;text_block_heading,,true,91,1,1,0,0,0,aria/aria-allowed-role,,152,,Personal records | CA.gov
51,California,https://ca.gov/topics/taxes/,https://www.ca.gov/topics/taxes/,200,true,true,8031,true,1405,99,1,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r40;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66,,true,996,2,0,40,aria-allowed-role;landmark-unique,,true,3081,69,46,23,44,0,aria_attribute_required;aria_complementary_labelled;aria_landmark_name_unique;aria_region_labelled;aria_role_valid;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;fieldset_label_valid;figure_label_exists;input_label_exists;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;target_spacing_sufficient;text_block_heading;text_sensory_misuse,,true,91,1,1,0,0,0,aria/aria-allowed-role,,112,,Taxes | CA.gov
